osm_id,osm_tip,ime,ulica,hisna_stevilka,mesto,telefon,spletna_stran,cuisine,zemljepisna_sirina,zemljepisna_dolzina
483650256,way,Izletniška kmetija Ložno,Strmec pri Sv. Florijanu,32,Rogatec,,,,46.2648082,15.6923381
483680800,way,Planšarija Kofce,Podljubelj,238,Tržič,+386 51 205 045,,Sour milk;štruklji_rolled_dumplings;stew,46.417875,14.323585
484072712,way,Pizzeria in Diskoteka Oxigen,,,,,,,46.51165,16.2059163
484323972,way,Gostišče Car,Kranjčeva ulica,10C,Moravske Toplice,,,,46.6840549,16.2192121
484625011,way,Gostilna Sabo,Gornji Slaveči,7,Kuzma,+38625551038,,,46.8154876,16.070453
485004849,way,Eko koča Nanos,Nanos,10A,Vipava,+386 41 826 353,https://www.ekokocananos.si/,,45.7962827,14.0102379
486718993,way,Posestvo Monstera,,80,Grad,,https://monstera-posestvo.si,,46.766968,16.0660826
486749020,way,Gostišče TRI ZVEZDE,Pri Unionu,32,Kočevje,,,,45.6450356,14.8527885
487428806,way,Dva Zmaja,Teharska cesta,35,Celje,,,chinese,46.2315919,15.2762592
487913173,way,Dom na Joštu,Sveti Jošt nad Kranjem,2,Kranj,,https://www.domnajostu.si/,,46.2427404,14.3026747
487954251,way,Gostilna Pod trto,Strunjan,32,Strunjan / Strugnano,+3865 678 23 72,,fish,45.5258676,13.6117948
487971720,way,Picerija Zlati Škorpijon,Spodnji trg,2,Lovrenc na Pohorju,+386 2 671 95 81,https://www.zlati-skorpijon.si/,pizza,46.5402558,15.3886476
490372113,way,Ribiški Dom,Preserje,9A,Braslovče,,,,46.2927098,15.0524231
491149708,way,Koča na Jurgovem,,,,,,,46.4532333,15.3554153
492775573,way,Grajska bajta,Pod gradom,196,Dravograd,+386 41 330516,,,46.5940367,15.0162422
492775946,way,Gostilna in pizzeria pikola,Trbonje,50,Trbonje,,,,46.6042985,15.1072778
492805289,way,Gostilna Kekec,Kekčeva pot,4,Nova Gorica,+386 5 300 56 75,,regional;italian,45.9692616,13.6601482
492806212,way,Gostilna Zatolmin,Zatolmin,1,Tolmin,+386 5 388 25 33,,regional,46.1939189,13.7276622
493444601,way,Gostilnica Gušt,,,,+386 51 383666,https://gostilnica-gust.si/,,45.5358849,13.6600537
493971443,way,Brunarica pri Bloškem jezeru,,,,,,,45.7868621,14.5153782
494023050,way,Špacapanova hiša,,85,Komen,,https://www.spacapan.si/,regional,45.817295,13.7469421
494769865,way,Gostilnica Orle,Orle,37,Škofljica,,,pizza,46.0150269,14.570355
494985503,way,Ribiška Družina Vrhnika,,,,+3861 750 55 57,,,45.9713343,14.3153922
495011844,way,Picikato,Teharje,21,Celje,,,pizza,46.2292628,15.3029313
495713909,way,Gostilna Trost,,97,Kozina,+386 5 680 12 00,,,45.6280628,13.9732098
495855167,way,Gostišče Šterk,Ajševica,13,Nova Gorica,+386 5 33 046 33,https://www.gostisce-sterk.si/,regional;italian;fish,45.9481135,13.6933342
496643926,way,Gostilna Fortuna,Spodnje Gorje,125,,+386(0)70539081,https://fortunagostema.wixsite.com/fortuna,,46.3874422,14.0780386
496682272,way,Gostilna pri Marti,,,,,,,45.6858099,14.1961545
496981809,way,Gostišče ob Ribniku Podlehnik,Dežno pri Podlehniku,6a,Podlehnik,+38627884400,,,46.3302799,15.8734034
497580106,way,Gostilna Zatrnik Pr' Jagru,Zatrnik,75,Zgornje Gorje,,http://www.gostilna-zatrnik.si/predstavitev/,,46.3685512,14.0353644
497853510,way,Gostilna Pikol,Vipavska cesta,94,Nova Gorica,,,,45.9373472,13.6636192
497973011,way,Jack & Joe BBQ & Pizza,Limbuško nabrežje,6,Limbuš,,http://jackandjoe.si/,,46.5637081,15.5891288
502045198,way,Gostilna Šerek,Cesta na Polževo,2,Višnja Gora,,,,45.9573631,14.7417803
502064396,way,Restavracija DK,Titov trg,3,Velenje,,,,46.359819,15.1156963
503020171,way,Gostilna & Pizzeria Škorpion,Reška cesta,18,Prestranek,0816 12413,https://www.facebook.com/people/Gostilna-Pizzeria-%C5%A0korpion/100086968100671/,burger;pizza;regional;dessert,45.7304195,14.1861057
504705755,way,Kmečka hiša Ojstrica,Logarska Dolina,13a,Solčava,+386 3 838 90 51,https://www.logarska-ojstrica.si/,,46.3945532,14.6297042
504741112,way,Gostišče pri Slavcu,Gorenji Maharovec,13,Šentjernej,,,,45.8431626,15.3051907
506274879,way,Restavracija Zaka,,,,,,,46.3671925,14.0851809
507749838,way,Picerija zlato sidro,,,,+386 5 677 02 04,https://www.zlatosidro.si/,,45.5048196,13.6030657
509075945,way,Okrepčevalnica pri Jušku,Trg prekomorskih brigad,13,Cerkno,,,pizza;regional,46.1285836,13.99076
509303590,way,Lobnik,Orehova cesta,12,Orehova vas,,,regional,46.4731984,15.6640219
509308894,way,Gostilna Malajner,Miklavška cesta,43,Hoče,+386 2 6161020,,regional,46.5008584,15.6622151
509994210,way,Pri Flandru,Zakojca,1,Cerkno,+386 5 37 79 800,https://kmetija-flander.si/,regional,46.1650179,13.92677
510878108,way,Picerija Moni,,,,,,,46.6391199,16.0398014
512093364,way,Gostilna Strunjan,Strunjan,23,Portorož,+386 40 124 029,https://gostilna-strunjan.si/,,45.5250963,13.6083276
512406487,way,Izletniško turistična kmetija Roškar,Lastomerci,25,Gornja Radgona,+3862 564 95 75,http://turisticna-kmetija.si/,,46.6447754,15.9497824
513513647,way,Jajčka,Graščinska cesta,2,Prebold,,https://www.jajcka.si,,46.2369377,15.0926179
514161693,way,Pizzeria&Kavarna Pr'Pek Mozirje,Na trgu,43,Mozirje,,,,46.3403788,14.9669864
514400294,way,Gostišče Pri Bavantu,Dvorje,7,Cerklje na Gorenjskem,,,,46.2616864,14.4799005
515887751,way,Pizzeria pri Siničevem mlinu,Zgornje Hoče,6D,Hoče,,,pizza,46.4935756,15.627226
517189127,way,"Gostišče ""Zaleznik Jana""",Križevec,1,Stranice,,,,46.3592079,15.3723438
517189169,way,Gostilna Hlastec,Križevec,57,Stranice,,,,46.3607748,15.3708307
517534150,way,Ribniki Stranice,,54,Stranice,+386 59 251 174,www.ribniki-stranice.si,fish,46.3469786,15.353356
518074878,way,Gostilna Salobir,,5,Dobje pri Planini,+386 51 676 502,,,46.1375423,15.3944175
519417587,way,Gostilna Na Griču,Cesta Maksa Kavčiča,2,Sv. Trojica v Slov. goricah,,www.gostilnanagricu.com,fish;regional;seafood;mediterranean;local;fine_dining;chinese,46.5791002,15.8767629
520050328,way,Gostilna ob Dravi,Ožbalt,3,Ožbalt,,https://www.facebook.com/GOSTILNA-OB-DRAVI-OŽBALT-188364357899335/,,46.5837683,15.391538
521357164,way,Gostilna pizzerija Lekežič,Čolnikov trg,19,Benedikt,,,,46.6054889,15.8924305
523341417,way,Posestvo Trnulja,Črna vas,265,Ljubljana,,,regional,46.0005997,14.4777456
524143225,way,Gostilna Svenšek,Sela,29,Lovrenc na Dravskem polju,,,,46.3702821,15.8286703
524343946,way,Restavracija Sveta gora,Sveta Gora,1,Solkan,,,,45.9996733,13.6545193
524512456,way,Gostilna pri lipi,Lovrenc na Dravskem polju,11,Lovrenc na Dravskem polju,,,,46.3742063,15.7789582
531997880,way,Gostilna Kajtna,Prvomajski trg,25,Poljčane,+386 31 468 368,,regional,46.3031974,15.5813765
536747446,way,Okrepčevalnica Filoft,Rošpoh - del,143,Pesnica pri Mariboru,+38626552201,,,46.6047179,15.6490427
537935934,way,Turistična kmetija Milena Vrezner,,,,,,,46.6807531,15.5989964
539818844,way,Gostilna Kozolec,Spodnje Bitnje,2,Žabnica,,,,46.2086897,14.3358369
539956946,way,Okrepčevalnica Julijana,Hotinjska cesta,51,Hotinja vas,,,,46.4668464,15.6688694
540423850,way,Amor,nova vas,14,Jesenice na Dolenjskem,,,pizza;italian;mexican,45.8498406,15.6805098
542231486,way,Gostišče Kum,Prešernova cesta,1,Zagorje ob Savi,,https://www.kum.si/,regional,46.1328354,14.9989225
542233565,way,Gostilna Ribnik,Naselje Srečka Kosovela,2B,Zagorje ob Savi,,,,46.1316874,15.0013088
544335428,way,Hiša Joannes Protner,Vodole,34,Malečnik,,,buschenschank,46.5684959,15.6992817
545675442,way,Kmetija Molnar,Cogetinci,51,Cerkvenjak,+38627035171,,,46.5830986,15.9615383
549033526,way,Pizza&Grill,,,,,,,46.2446638,15.1881019
549227931,way,Pri Ančki,Tržaška cesta,30,Maribor,+38623313131,,,46.5387099,15.6466838
549499469,way,Gastro Kolodvor Pub,Hmeljarska ulica,2,Žalec,,,,46.250097,15.1659292
549965978,way,Pizzeria Toscana,Ruska ulica,4,Maribor,+386 2 461 2000,https://www.toscana-mb.si/,pizza,46.5331621,15.6667134
550184917,way,Črni Ribič,Frankovci,2a,Ormož,+38627402374,,,46.4022099,16.1931358
550658678,way,Kekec,Ambrož pod Krvavcem,67a,Cerklje na Gorenjskem,,,,46.3014017,14.5270063
557381709,way,Gostilna Baša,,36,Materija,+386 5 687 41 03,,,45.5588707,14.0365364
561812293,way,Gostilna Kraški rob,Črni Kal,61,,+38651223311,https://www.gostilnakraskirob.si/index.html#slider1-q,regional,45.5503138,13.8719685
563828155,way,Oddih,Skalniška cesta,10,Solkan,,,,45.9816733,13.6617032
564074303,way,Gostilna Jurca,Podlipa,44,Vrhnika,,,,46.0058571,14.2229535
577842605,way,Pr Čiči,Reška cesta,43,Kozina,,,regional,45.6056612,13.9469689
578115254,way,Bernarda,Mariborska cesta,51,Selnica ob Dravi,,,,46.5506691,15.4931051
578220425,way,Gostilna pri Obrščaku,Muljava,22,Ivančna Gorica,+386 1 787 63 81+386 41 397 600,https://www.obrscak-sp.si/,,45.9016443,14.7990822
578439084,way,Francinovi,Avber,21,Sežana,+386 5 768 5120,https://www.ukmar.si,regional,45.7805557,13.8733657
578930599,way,Gostilna Cetin,Mostec,46,Brežice,,,international;regional,45.8984818,15.6276011
578930601,way,Krulc,Mostec,47,Brežice,,,regional;international,45.89825,15.6282298
579021004,way,Gostišče pri treh Lipah,Videm pri Ptuju,48,Videm pri Ptuju,,http://www.pritrehlipah.si/,,46.3689152,15.9018866
579376352,way,Pizzerija - Restavracija,Trg svobode,7,Laško,+386 3 734 33 30,http://www.pizzerija-spica.com/index.php,,46.153891,15.2335693
579377321,way,Gostilna Bezgovšek,Trubarjevo nabrežje,31,Laško,,,,46.1476402,15.2401094
582341109,way,Kodarinov malen,Koštabona,90,Šmarje,+386 41 242 004,,,45.4725201,13.7446472
583819404,way,Oštarija pri Silvi,Crngrob,13,Žabnica,,,regional,46.1971068,14.3063018
586055397,way,Gostilna Race,Rodik,25,Kozina,,,regional,45.6245556,13.981174
586055398,way,Turistična kmetija Linč,,50,Kozina,,,,45.6244879,13.9806184
586095590,way,Pizzerija Mom,,,,,,pizza,46.4943803,15.6854415
586114017,way,Jamarski dom,Gorjuša,40,Dob,,,,46.1364958,14.6368804
586850703,way,Snežinka,,38,Zgornja Velka,,,,46.675624,15.7701509
589274521,way,Pizzeria Lili,Mariborska cesta,102,Orehova vas,,,,46.4670756,15.6567204
589303555,way,Pri Janezu,Zgornja Ložnica,4,Zgornja Ložnica,,,,46.3832674,15.5241402
589573679,way,Sodexo prehrana in storitve d.o.o.,Partizanska ulica,41,Slovenska Bistrica,,,,46.3942701,15.5639449
589683874,way,Picerija Hitri,Seškova cesta,26A,Medvode,+386 (01) 361 50 50,https://www.picerija-hitri.si/,pizza,46.1388447,14.4139903
592452286,way,Eco Kmetija Robidisce,Robidišče,3,Breginj,+386 5 384 98 58,https://siol.net/trendi/kulinarika/eko-kmetija-robidisce-pojedina-na-koncu-slovenije-444528,,46.2159616,13.4149723
595712156,way,Majolka,Jurovci,1B,Videm pri Ptuju,+386 2 764 69 11,https://motel-majolka.si/,,46.3600227,15.8691649
597091639,way,Gostilna Pri Ribeku,Stojnci,136C,Markovci,+386 2 766 03 81,,,46.3761471,15.981181
603645424,way,Izletniška kmetija Smrečnik-Gorza,Ludranski Vrh,25A,Črna na Koroškem,+386 41 782 330,,,46.4441847,14.8568235
607319805,way,Izletniška kmetija Bukovc (Bukovnik),Podolševa,1,Solčava,,https://www.logarska-solcavsko.si/tockeobiska/izletniska-kmetija-bukovc/,,46.4317453,14.7350051
608983633,way,Bar na Bazenu Brestanica,Jetrno selo,2,Brestanica,,,,46.0013679,15.4756704
616968383,way,Gostilna Vovko,Ratež,48,Brusnice,,,,45.8226025,15.2432542
617194749,way,Okrepčevalnica Lazna,,10,Trnovo pri Gorici,,,regional,46.0386831,13.805855
617764775,way,Kmetija Levar,Dolenje Jezero,33,Cerknica,+386 1 7091 914,,,45.7763268,14.3596982
619391770,way,Gostilna pri Jakov Met,Jemčeva cesta,19,Trzin,,,,46.1403048,14.5608911
623577909,way,Gostilna Strahinc,Zgornje Bitnje,32,Žabnica,,,pizza,46.2156889,14.3378211
625949358,way,"Gostilna s prenočišči ""Pri Štefanu""",,3,Most na Soči,+386 31 575 519;+386 5 38 87 195,https://www.pristefanu.si/,regional,46.14787,13.7583948
626245928,way,Gostilna Pizzerija Vinska TRTA,Spodnja Voličina,80A,Voličina,+386 2 729 27 72,,,46.54455,15.8150052
626245957,way,Restavracija Kmetič,Spodnja Voličina,81A,Voličina,+3862 729 27 10,https://www.facebook.com/Restavracija-Kmeti%C4%8D-Alenka-Breznik-sp-1759456190861429/,,46.543905,15.8153508
626449550,way,Gostilna Vančar,Čezsoča,43,Bovec,,,regional,46.3207254,13.5499384
628623301,way,Okrepčevalnica Raj,Potrčeva cesta,60,Ptuj,+386 41 528 170,https://okrepcevalnica-raj.com/,regional,46.4278336,15.8830634
628650155,way,Rutinca,Ulica 9. septembra,152,Vrtojba,,,regional,45.9097692,13.6334718
629981601,way,Mojčin dom na Vitrancu,Na Vitrancu,2,Kranjska Gora,+386 (0) 41 612 778,https://www.vitranc-mojcindom.si/,,46.4761192,13.7596732
629981603,way,Bedančev dom,Podkoren,1B,Kranjska Gora,,,,46.4837027,13.7621412
630993746,way,Luna,Ulica 9. septembra,137,Vrtojba,,,pizza;regional,45.9118872,13.6354652
631597448,way,Gostilna pri Staroj Preši Ivanovci,Ivanovci,3,Fokovci,+386 2 548 19 33,https://www.facebook.com/pages/category/Vegetarian-Vegan-Restaurant/Gostilna-Pri-Staroj-Pre%C5%A1i-Ivanovci-265953153452920/,,46.7340971,16.2183494
633968563,way,Pri Slavki,Podbrezje,36,Naklo,,,regional,46.2925327,14.2801812
658084618,way,Čaplja,Glavna ulica / Fő utca,222,Lendava / Lendva,,,,46.5963566,16.4614453
658893300,way,GOSTINSTVO FINK d.o.o.,Spodnje preloge,44,Slovenske Konjice,+386 3 759 34 30,,,46.3422114,15.4134016
659431058,way,Golobček Bed & Pizza,,,,,,pizza,46.2438565,14.950209
660244113,way,Sankaška koča,Rodine,81,Žirovnica,,,,46.385155,14.1895298
663012300,way,Gostilna Muršič,Dornavska cesta,5,Ptuj,+386 31 376 696,https://www.gostilna-mursic.si/,regional,46.425987,15.8913691
668070938,way,Hotel pri Belokranjcu,Kandijska cesta,63,Novo mesto,,,,45.7995662,15.1782929
669756828,way,Gostilna Florjančič,,157,Grad,+386 2 553 10 35,,,46.7843782,16.060653
673535110,way,Pizzerija Italia,Boštnikova ulica,10,Brežice,,,italian,45.9049235,15.601877
673830154,way,Debeluh,Trg izgnancev,7,Brežice,,https://www.debeluh.si/,burger;steak_house;barbecue,45.9074569,15.5910835
673857916,way,Gostilna Štritof,Glogov brod,3,Artiče,,,regional,45.9521786,15.6001798
673857918,way,Gostilna Krajnčič,Silovec,1a,Sromlje,,,fish_and_chips,45.9922385,15.5957864
673857919,way,Gostilna Erban,Župelevec,51,Kapele,,,regional;pizza;steak_house,45.9614402,15.6861817
673860092,way,Gostišče Kocjan,Stara vas pri Bizeljskem,63,Bizeljsko,,,pizza;regional;fish_and_chips;barbecue;steak_house,45.9876984,15.6972332
674666532,way,"Azaleja, Marjana Pavlič s.p.",,,,(03) 568 43 87,,regional;fish_and_chips,46.0665576,15.2480921
674667888,way,Gostišče Močivnik,Okroglice,,Okroglice,,,,46.0707321,15.2556729
677108828,way,Picerija Panda,Pintaričeva cesta,6,Gornja Radgona,+386 2 561 14 74,,pizza,46.6686854,15.9913634
677138179,way,Gostiona Gabrovica,,,,,,fish_and_chips;regional,45.8382835,15.6111715
678736895,way,Gostilna pri Andoljšku Primož Andoljšek s. p.,Hrovača,30,Ribnica,018361456,https://www.malcajt.com/jugovzhodna/ribnica/gostilna-andoljsek.html,regional,45.7363267,14.735618
678739626,way,Gostilna pri Andoljšku,,30,Ribnica,,,,45.7376378,14.7346009
681352119,way,Gostilna pri Mari,Kamnik pod Krimom,96,Preserje,,,,45.9622274,14.3993476
683315928,way,Gostilna Racman,Tomažja vas,30,Škocjan,,,,45.8797744,15.302618
684301744,way,Gostilna Šekoranja,Bizeljsko,72,Bizeljsko,,,,46.015006,15.6930006
685056169,way,Gostilna Senica,Titova cesta,89,Senovo,,,regional;pizza;italian,46.0189454,15.4753339
688331828,way,Gostilna pri Jurju,,38,Vodice,,,,46.1548664,14.4841897
689230505,way,Picerija Strgar,Viniška cesta,39,Črnomelj,,,pizza,45.5678177,15.1853282
697451278,way,Gostišče Prosnik,Hardek,34e,Ormož,,,,46.4092129,16.1601999
702223740,way,Restavracija In Gostilna Slekovec,Mala Nedelja,22,Mala Nedelja,+386 2 586 10 03,,,46.5225406,16.0529481
704504652,way,Repanšek,Bolkova ulica,42,Radomlje,,,,46.1785344,14.5950078
705939489,way,Picerija Lev,Mariborska ulica,19,Zgornja Polskava,,,,46.4242799,15.6065433
721178459,way,Izletniška kmetija pri Ukovih,,65,Trnovo pri Gorici,,,regional,46.0050231,13.7978981
725150124,way,Gostilna Meglič,Obrtniška ulica,2,Trebnje,,,,45.9074793,15.0217778
727312057,way,Gostilna Orhideja,Jemčeva cesta,52A,Trzin,,,,46.1436004,14.5616966
729691044,way,Gostilna Pohak,Cerklje ob Krki,39,Cerklje ob Krki,+386 7 496 91 02,https://www.facebook.com/gostilnapohak/,,45.8835447,15.5196797
732136384,way,Ribiški Dom,Zgornje Konjišče,16a,Apače,,,,46.7148897,15.8237431
732158161,way,Gostilna Hrast,Apače,42,Apače,+38625691266,https://gostilnahrast.si,,46.697571,15.909192
734942510,way,Oštarija Feral,Cesta krških žrtev,97,Krško,,,,45.9532119,15.4863306
739658131,way,Pizzerija Na placu,,117a,Komen,+386 31 293 967,,pizza;regional,45.8164432,13.745484
741716722,way,Marjetica Belinka,,,,,,balkan;barbecue,46.0919006,14.5744553
750818953,way,Okrepčevalnica Pr' Kozinc,Podolnica,49,Horjul,,,,46.0248123,14.3281628
751870226,way,Gostilna pri cesarski lipi,Jareninski Dol,19,Jarenina,031226179,,,46.6292818,15.6981129
758209219,way,Kočna,Zgornje Jezersko,166,Zgornje Jezersko,+386 820 08025,https://www.facebook.com/kocnajezersko/,,46.395021,14.5009112
759388940,way,Murko,Francetova cesta,24,,+386 2 8838103,,,46.5166911,15.0840219
759967323,way,Hermine Wech Koroška perutnina,Ozare,23A,Slovenj Gradec,,,chicken,46.512643,15.073994
764572751,way,Gostilna Pizzerija Škorpjon,Rečica,1A,Ilirska Bistrica,+386 5 714 13 32,,,45.5734574,14.224666
764578008,way,Kocanija,Trpčane,41b,Ilirska Bistrica,+386 31 373 699,http://kocanija.si,,45.5278421,14.3178086
765781869,way,Mlinar,Žirovska cesta,4,Spodnja Idrija,+386 5 377 63 16,https://gostilnamlinar.si/en/predstavitev,,46.0276373,14.029585
773821659,way,Gostilna Nibi’s,,109,,+386 3 838 74 78; +386 1 755 35 09,https://gostilna-nibis.si,balkan;barbecue;grill,45.9839515,14.3147477
776784160,way,McDonalds,Ormoška cesta,3,Ptuj,,,burger,46.4189506,15.8772894
779169685,way,Gostilna in picerija Kralj,Liptovska ulica,9,Slovenske Konjice,+38659153233,,,46.3411706,15.4302599
781801909,way,Gostišče Krivograd,Poljana,10A,Prevalje,+386 2 8240690,,,46.5485701,14.8926587
798949048,way,Gostilnica pr' Mikiju,Prvomajska ulica,122,Solkan,+386 5 302 92 30,https://prmikiju.si/,regional;pizza,45.9659892,13.6409563
800972035,way,Kmetija Faganeli,,142,Miren,+38651338951:+38641585391,https://faganeli.si/;https://www.facebook.com/faganeli.si/,regional,45.8906777,13.6040406
803250206,way,Gostilna in Pizzerija Zvezda,Cesta IX. korpusa,65,Solkan,,,pizza;regional,45.9684968,13.6416677
804357837,way,Gostilna Štefan,Mali Slatnik,32,Novo mesto,+386 7 338 01 80,,,45.8085328,15.2051688
805985006,way,Okrepčevalnica Smučišče Rudno,,,,,,sandwich,46.237915,14.1676799
810719637,way,Okrepčevalnica Zanzibar,,,,,,,46.0503691,13.6107609
817328125,way,Gostilna Kregl,Gornje Brezovo,3,Sevnica,,,,46.0038417,15.3334516
817868134,way,Gostilna Plauštajner,,,,,,,46.0056422,15.3124342
817868137,way,Plus,Glavni trg,41A,Sevnica,,,pizza;burger;regional,46.0056172,15.312909
824296319,way,Okrepčevalnica pri Firštu,Cezlak,13,Oplotnica,,,,46.4173497,15.4387348
825086872,way,Gostišče Sovic,Čadram,72,Oplotnica,,,,46.3852325,15.4601582
825376213,way,Domačija Forbar,Malahorna,23,Oplotnica,+386 51 283 826,https://forbar.si/,regional,46.3743236,15.4361681
827615032,way,Turistična kmetija Pri Marku,,,,,,,46.1998311,14.307118
830095394,way,Madronič,Prelesje,11,Stari trg ob Kolpi,+3861843601,http://www.gostinstvo-madronic.si,regional,45.4898288,15.0594932
833519094,way,Vagon,Šentlenart,24,Mislinja,+386 2 88 55 219,http://www.vagongostinstvo.si/,pizza;burger;grill,46.4428114,15.1926814
833888205,way,Pizzeria Fiesa,,,,,,pizza,45.5243441,13.5803636
834876440,way,Gostilna Štupar,Dvor,96,Dvor,,,,45.8059435,14.9711301
835131195,way,Restavracija,,,,,,,45.7590835,15.0581183
835134110,way,Gostilna Samarin,Kočevje,10A,Črnomelj,,,"regional,pizza",45.5673527,15.1815076
835507186,way,Gostilna Špec,Dragovanja vas,30,Dragatuš,,,,45.5472698,15.1607499
837129810,way,Picerija Špajza,,,,,,regional;pizza,46.3372008,15.7378738
837150051,way,Gostilna Dolinca,Majšperk,94,Majšperk,,,,46.3427973,15.7359278
837453260,way,Okrepčevalnica ob Müri,,,,,,,46.5802435,16.2064192
837932131,way,Okrepčevalnica Gajser,Majšperk,23,Majšperk,+386 2 794 45 91,,,46.3520946,15.7355313
845659982,way,Izletniška kmetija Nebesa,Hom,23,Šentrupert,+386 31 301 008,,,45.9984508,15.0927237
851745291,way,Okrepčevalnica Flamingo,,34b,Volčja Draga,+386 5 99 82 059,,regional;pizza,45.8929635,13.6663606
855769822,way,OK Corral,,14b,Nova Gorica,+386 5 331 10 95,https://www.ok-corral.si/,pizza,45.9290004,13.6757669
862147979,way,PIZZERIJA ONA,Šmarska cesta,58,Škofljica,,,,45.9862414,14.5831997
863348468,way,Gostilna Pečnik,Gunte,8a,Krško,,,,45.9866047,15.465172
865272541,way,Na Razpokah,Nemilje,9,Zgornja Besnica,,,,46.260374,14.2250162
865614031,way,Restavracija Jožko,Gornji Dolič,59,Mislinja,,,,46.4243614,15.1875476
866410561,way,Pizzeria Mars,Brest,45,Ig,,,pizza;italian;grill,45.9694067,14.4913201
867704491,way,Ržen,Troblje,122,Slovenj Gradec,,,,46.5278977,15.0843633
869112478,way,Gostilna Slomškov dom,,,,,,regional,46.4497764,15.1859199
877156193,way,Kunst,Ulica mladinskih del. brigad,1,Leskovec pri Krškem,,,,45.9386306,15.48401
884144439,way,Pr' Lampi,Luče,34,Luče,+386 3 584 41 47,https://www.gostilna-lampa.si/,,46.3555743,14.744545
884144456,way,Raduha,Luče,67,Luče,+386 3 838 40 00;+ 386 31 64 57 58,https://raduha.com/,,46.3556331,14.7463879
888844029,way,Gostilna pri Mari,Novomeška cesta,87,Straža pri Novem mestu,,,,45.7992566,15.0898554
888864919,way,Rondo,Povhova ulica,12,Novo mesto,,,,45.8106127,15.1447102
891255350,way,Gostišče FLOSAR,Trg,15,Radeče,041496545,,,46.066907,15.1850774
892774688,way,Pizzeria MM,Brest,33a,Ig,,,pizza,45.9678254,14.4905117
897690077,way,Gostilna pri lipi,Mariborska cesta,12,Muta,,,,46.6116667,15.1693042
904373964,way,Domačija Mirko,,10,Miren,+38640220409,https://www.facebook.com/domacija.mirko,regional;italian,45.8434301,13.582873
904650730,way,TURISTIČNA KMETIJA AMUR,Bodkovci,47,Juršinci,+386 31 451 701,,regional,46.4946581,15.9984894
905869603,way,Gostilna Mngan,Breznikova cesta,2,Domžale,,,,46.1312276,14.6105517
928950254,way,Gostilna Sonja,Bistrica,11,Naklo,,,pizza,46.2882943,14.2869881
938123828,way,Gostilna Lipan,Hotavlje,5,Gorenja vas,+386 4 518 13 10,http://www.gostilna-lipan-filipic.si/,regional,46.1070925,14.1187779
949511743,way,Cool House,,,,,,,46.0387064,14.4797399
953569702,way,Brunarica Prekmurskih Dobrot Bukovniško Jezero,,,,,,coffee_shop;ice_cream;pizza,46.6695301,16.3385987
953917269,way,Gostilna pri Jarmu,Kropa,2,Kropa,,,,46.2924234,14.2062772
954620208,way,Gostilna Mlin,Kamna Gorica,2,Kamna Gorica,,,,46.3144909,14.1992958
955282504,way,Picerija Anja,,3c,Vipava,+386 5 3685 180,http://www.picerija-anja.si/,pizza;regional;coffee_shop,45.866775,13.9356428
955282627,way,Gostilna Pri Milanu na žagi,,,,,,,45.8695621,13.9417417
959556296,way,Okrepčevalnica Nace,Breznica pod Lubnikom,26,Škofja Loka,,,,46.1675843,14.2534331
963948905,way,Gostišče Veselič,Podzemelj,17,Gradac,+386 31 391 517,https://www.belakrajina.si/sl/okusite/gostilne-restavracije/gostisce-veselic/,local,45.6080743,15.2749292
964057138,way,Gostilna na Vidmu,Poljane nad Škofjo Loko,27,Poljane nad Škofjo Loko,,,,46.1207529,14.1858569
965421860,way,Bar pri Pavliču,Vinica,60,Vinica,,,,45.4626286,15.2552938
966348232,way,Stazione Parenzana,Seča,81,Portorož - Portorose,+386 820 07252,,regional;italian;local,45.4955436,13.612305
966584561,way,Gostilna pri Pavletu,Zbure,30,Šmarješke Toplice,,,,45.9081262,15.248554
966771291,way,Štajdohar,Kanižarica,41G,Črnomelj,,,,45.5559844,15.1692771
967218812,way,Gostilna Picerija Gera,Cesta bratstva in enotnosti,114,Metlika,,,,45.6418981,15.3201523
967256320,way,Gostilna Budački,Ulica belokranjskega odreda,14,Metlika,+386 41 779 202,,regional,45.6428575,15.3194171
970120630,way,Gostišče Grič,Šentjošt nad Horjulom,24d,Horjul,,https://gric.si/,regional,46.0284388,14.221405
973508638,way,Restavracija ODKLOP,Gortina,24,Muta,951424000,,regional;pizza,46.6067637,15.1049238
973935077,way,Okrepčevalnica VENI koper,Ulica 15. maja / Via XV maggio,27,Koper - Capodistria,+38656310033,http://www.fastfoodveni.com/,,45.5385508,13.7266077
974228121,way,Okrepčevalnica pri Amerikancu,Družinska vas,48A,Šmarješke Toplice,,,,45.8702073,15.2562106
980957156,way,Hotspot Bistro And Bar,,,,,https://hotspotbar.si/,burger;chicken;pizza,46.074485,14.5180728
985964748,way,Kitajska restavracija Sonce,Colnarjeva ulica,2,Ljubljana - Črnuče,+38641888255,,chinese,46.0890522,14.5819413
997659053,way,Bolk Bar,Hrenovice,41,Postojna,,,pizza,45.7729468,14.1416318
1011064384,way,Kamarin Bar&Grill,,,,,,,45.5353099,13.7325447
1014158696,way,Gostilna in pizzeria Jakomin,Cesta I. Istrske brigade,59,Pobegi,,,,45.5391471,13.7994192
1021220781,way,Brunarica,Dražgoše,75,Železniki,+386 4 514 68 35,https://www.facebook.com/brunarica.drazgose/,local,46.2526593,14.1638706
